FISCAL_YEAR,PRODUCT,CONVEYANCE,ORIGIN,COUNT_OF_LINES,SUM_OF_MSRP,duty_rate,product_complexity,hts_chapter,country_seizure_history,country_avg_seizure_value,product_seizure_history,conveyance_seizure_history,log_declared_value,line_count_log,line_complexity_score,line_risk_tier,complexity_bonus,declared_value_category,declared_line_category,tariff_evasion_incentive,high_value_shipment,complex_shipment,extremely_complex,very_complex,is_china,is_hong_kong,is_vietnam,is_mexico,is_express,is_air_freight,is_vessel,high_duty_product,complex_product,is_clothing,is_electronics,is_jewelry,fiscal_year_trend,china_clothing,china_electronics,express_clothing,high_duty_express,significant_seizure,repeat_country,repeat_product,high_risk_seizure
2023,Clothing,Express Consignment,Republic of Korea,13,8945,12.5,High,62,102,2899829.205882353,740,1448,9.098961783992793,2.6390573296152584,4,2,0.832909122935104,1,2,2.0846962578897825,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,1,1,1
2023,Clothing,Express Consignment,Republic of Rwanda,5,1690,12.5,High,62,11,7367.636363636364,740,1448,7.43307534889858,1.791759469228055,2,1,0.0,1,0,0.9291344186123225,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Singapore,80,77365,12.5,High,62,111,623126.0360360361,740,1448,11.25630268658185,4.394449154672439,8,4,2.1972245773362196,3,4,4.498615949934401,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,1,1,1
2023,Clothing,Express Consignment,Republic of Turkiye,395,1489861,12.5,High,62,137,1184784.781021898,740,1448,14.214194056182716,5.981414211254481,10,5,3.7013019741124933,4,4,8.353152322093733,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,1,1,1,1
2023,Clothing,Express Consignment,Republic of the Philippines,1642,6940273,12.5,High,62,138,1315450.7536231885,740,1448,15.752851812971635,7.404279118037268,10,5,5.107156861086878,4,4,12.025642128909324,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,1,1,1,1
2023,Clothing,Express Consignment,Socialist Republic of Vietnam,107,1247040,12.5,High,62,145,961935.6965517241,740,1448,14.036284103031056,4.68213122712422,10,5,2.4595888418037104,4,4,6.069971482904131,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,4,0,0,1,1,1,1,1,1
2023,Clothing,Express Consignment,State of Israel,2,1842,12.5,High,62,14,70545.14285714286,740,1448,7.519149957669823,1.0986122886681098,1,0,0.0,1,0,0.9398937447087279,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,0,1,0
2023,Clothing,Express Consignment,Taiwan,6,118020,12.5,High,62,88,319837.6818181818,740,1448,11.678617853715409,1.9459101490553132,2,1,0.0,4,1,1.459827231714426,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,1,0,1,1
2023,Clothing,Express Consignment,Union of Burma,1,6400,12.5,High,62,5,22554.0,740,1448,8.764209507142004,0.6931471805599453,1,0,0.0,1,0,1.0955261883927505,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,0,1,0
2023,Clothing,Express Consignment,United Arab Emirates,160,409996,12.5,High,62,120,509279.625,740,1448,12.92390512158055,5.081404364984463,10,5,2.833213344056216,4,4,6.1925106961698795,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,1,1,1,1
2023,Clothing,Express Consignment,United Kingdom of Great Britain and Northern Ireland,24,63799,12.5,High,62,86,127475.40697674418,740,1448,11.06350846933288,3.2188758248682006,4,2,1.2237754316221157,3,2,3.0753447902057074,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,0,1,0
2023,Clothing,Express Consignment,United Mexican States,906,1735548,12.5,High,62,170,261079.97647058824,740,1448,14.366834347823755,6.810142450115136,10,5,4.517431271680085,4,4,9.908502638216294,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,0,0,1,1,1,1,1,1
2023,Clothing,Express Consignment,United Republic of Tanzania,7,4020,12.5,High,62,25,21458.28,740,1448,8.299285906897275,2.0794415416798357,2,1,0.0,1,1,1.0374107383621594,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,0,1,0
2023,Clothing,Express Consignment,United States of America,4,3000,12.5,High,62,197,300035.71065989847,740,1448,8.006700845440367,1.6094379124341003,1,0,0.0,1,0,1.0008376056800459,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,0,1,1,1
2023,Clothing,Express Consignment,Unknown,6595,25644044,12.5,High,62,345,1934068.895652174,740,1448,17.059821938884188,8.794218683679489,10,5,6.49299712396238,4,4,15.978649590421192,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,1,1,1,1,1,1
2023,Clothing,Mail,Canada,5,824,12.5,High,62,107,56862.40186915888,740,945,6.715383386334681,1.791759469228055,2,1,0.0,0,0,0.8394229232918352,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Mail,Federal Republic of Germany,2,3260,12.5,High,62,49,44120.28571428572,740,945,8.089789175789319,1.0986122886681098,1,0,0.0,1,0,1.0112236469736648,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Federal Republic of Nigeria,15,16980,12.5,High,62,95,169082.52631578947,740,945,9.739850350946302,2.772588722239781,4,2,0.9162907318741551,2,2,2.3330481196699546,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Hong Kong Special Administrative Region,240,812078,12.5,High,62,284,8244237.552816901,740,945,13.607352905051782,5.484796933490655,10,5,3.2188758248682006,4,4,7.175966526446631,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,Mail,Islamic Republic of Pakistan,4,1430,12.5,High,62,54,227779.8148148148,740,945,7.266128779556451,1.6094379124341003,1,0,0.0,1,0,0.9082660974445563,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Kingdom of Thailand,1058,2831270,12.5,High,62,125,997476.0,740,945,14.856236285404517,6.9650803456014065,10,5,4.6709579265260945,4,4,10.531136365132415,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,Mail,Malaysia,57,79198,12.5,High,62,96,637294.28125,740,945,11.279718951460179,4.060443010546419,8,4,1.9021075263969205,3,4,4.091869658084321,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,People's Republic of China,714,699784,12.5,High,62,472,14582791.302966101,740,945,13.458528423990371,6.5722825426940075,10,5,4.282206299391671,4,4,8.886340452717974,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0,0,1,1,1,1
2023,Clothing,Mail,Republic of Bulgaria,5,10884,12.5,High,62,38,69866.1052631579,740,945,9.295140973668648,1.791759469228055,2,1,0.0,2,0,1.161892621708581,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of Colombia,160,439930,12.5,High,62,105,596276.8285714285,740,945,12.994373175415369,5.081404364984463,10,5,2.833213344056216,4,4,6.226275581706043,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,Mail,Republic of Guatemala,1,2535,12.5,High,62,20,6345.6,740,945,7.8383433155571165,0.6931471805599453,1,0,0.0,1,0,0.9797929144446396,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of India,18,45200,12.5,High,62,86,2389196.6744186045,740,945,10.718874489469398,2.9444389791664403,4,2,1.0296194171811581,2,2,2.719404474269358,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of Indonesia,3,22900,12.5,High,62,28,23067.821428571428,740,945,10.038935856711177,1.3862943611198906,1,0,0.0,2,0,1.2548669820888971,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of Iraq,15,12035,12.5,High,62,42,145125.09523809524,740,945,9.395657437749936,2.772588722239781,4,2,0.9162907318741551,2,2,2.2506014084780843,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of Kenya,10,10046,12.5,High,62,24,51269.041666666664,740,945,9.215029361462314,2.3978952727983707,4,2,0.0,2,1,1.1518786701827892,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of Korea,26,23138,12.5,High,62,102,2899829.205882353,740,945,10.049274784602108,3.295836866004329,6,3,1.2809338454620642,2,3,2.86521637231843,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Mail,Republic of Peru,1,4950,12.5,High,62,20,45019.45,740,945,8.507344855361422,0.6931471805599453,1,0,0.0,1,0,1.0634181069201778,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of Singapore,4,12927,12.5,High,62,111,623126.0360360361,740,945,9.467150780760877,1.6094379124341003,1,0,0.0,2,0,1.1833938475951096,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Mail,Republic of Turkiye,846,1274706,12.5,High,62,137,1184784.781021898,740,945,14.058226906244128,6.741700694652055,10,5,4.449685283147696,4,4,9.576614034763699,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,Mail,Republic of Uganda,1,30,12.5,High,62,20,47089.2,740,945,3.4339872044851463,0.6931471805599453,1,0,0.0,0,0,0.4292484005606433,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of Zambia,14,12521,12.5,High,62,7,7376.142857142857,740,945,9.435242376305256,2.70805020110221,4,2,0.8754687373538999,2,2,2.2119377632646535,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,Republic of the Philippines,80,347385,12.5,High,62,138,1315450.7536231885,740,945,12.758191832610375,4.394449154672439,8,4,2.1972245773362196,4,4,5.098850561199015,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,Mail,Socialist Republic of Vietnam,13,126050,12.5,High,62,145,961935.6965517241,740,945,11.744441865944374,2.6390573296152584,4,2,0.832909122935104,4,2,2.690811829983802,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,Mail,United Arab Emirates,3,1410,12.5,High,62,120,509279.625,740,945,7.252053951852814,1.3862943611198906,1,0,0.0,1,0,0.9065067439816018,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Mail,United Mexican States,23,47700,12.5,High,62,170,261079.97647058824,740,945,10.77270764101727,3.1780538303479458,4,2,1.1939224684724346,2,2,2.9543106674890587,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Mail,United States Virgin Islands,1,12714,12.5,High,62,8,11259.625,740,945,9.45053767785622,0.6931471805599453,1,0,0.0,2,0,1.1813172097320275,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,Mail,United States of America,7,12565,12.5,High,62,197,300035.71065989847,740,945,9.438750032962892,2.0794415416798357,2,1,0.0,2,1,1.1798437541203615,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Mail,Unknown,142,384429,12.5,High,62,345,1934068.895652174,740,945,12.859516996737497,4.962844630259907,10,5,2.7212954278522306,4,4,5.981757725543412,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,No Transportation Involved,Hong Kong Special Administrative Region,17,196570,12.5,High,62,284,8244237.552816901,740,372,12.188778968185177,2.8903717578961645,4,2,0.9932517730102833,4,2,3.0369131611456943,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,No Transportation Involved,Italian Republic,1,49784,12.5,High,62,60,34702.61666666667,740,372,10.815469012822184,0.6931471805599453,1,0,0.0,2,0,1.351933626602773,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,0,1,1
2023,Clothing,No Transportation Involved,Kingdom of Thailand,9,9300,12.5,High,62,125,997476.0,740,372,9.137877200242468,2.302585092994046,2,1,0.0,1,1,1.1422346500303084,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,No Transportation Involved,People's Republic of Bangladesh,10,20050,12.5,High,62,12,84575.33333333333,740,372,9.906034306802704,2.3978952727983707,4,2,0.0,2,1,1.238254288350338,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,No Transportation Involved,People's Republic of China,508,221362740,12.5,High,62,472,14582791.302966101,740,372,19.215313275910553,6.2324480165505225,10,5,3.9473901492654373,4,4,11.883206452036157,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0,0,1,1,1,1
2023,Clothing,No Transportation Involved,Republic of Colombia,1,87260,12.5,High,62,105,596276.8285714285,740,372,11.37665890661652,0.6931471805599453,1,0,0.0,3,0,1.422082363327065,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,No Transportation Involved,Republic of Cyprus,1,200,12.5,High,62,5,26952.0,740,372,5.303304908059076,0.6931471805599453,1,0,0.0,0,0,0.6629131135073846,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,No Transportation Involved,Republic of Honduras,6,2590,12.5,High,62,24,18814.041666666668,740,372,7.85979918056211,1.9459101490553132,2,1,0.0,1,1,0.9824748975702637,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0
2023,Clothing,No Transportation Involved,Republic of the Philippines,30,22500,12.5,High,62,138,1315450.7536231885,740,372,10.021315031649332,3.4339872044851463,6,3,1.3862943611198906,2,3,2.98922594387885,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,No Transportation Involved,United Mexican States,75,1766683,12.5,High,62,170,261079.97647058824,740,372,14.384614901126865,4.330733340286331,8,4,2.1400661634962708,4,4,5.64608031574409,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,No Transportation Involved,United States of America,221,471982,12.5,High,62,197,300035.71065989847,740,372,13.064698246969915,5.402677381872279,10,5,3.139832617527748,4,4,6.760707992620456,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,No Transportation Involved,Unknown,1388,6560113,12.5,High,62,345,1934068.895652174,740,372,15.696518538818056,7.236339342754344,10,5,4.94021282979971,4,4,11.6550826009345,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,1,1,1
2023,Clothing,Pedestrian,United Mexican States,2,473,12.5,High,62,170,261079.97647058824,740,21,6.161207321695077,1.0986122886681098,1,0,0.0,0,0,0.7701509152118846,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Pedestrian,Unknown,13,3033,12.5,High,62,345,1934068.895652174,740,21,8.017637159908478,2.6390573296152584,4,2,0.832909122935104,1,2,1.8369500368474683,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Clothing,Train,People's Republic of China,2,97629,12.5,High,62,472,14582791.302966101,740,31,11.488940102219717,1.0986122886681098,1,0,0.0,3,0,1.4361175127774646,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0,0,0,1,1,1
2023,Clothing,Truck,United Mexican States,6,25580,12.5,High,62,170,261079.97647058824,740,28,10.14960516741016,1.9459101490553132,2,1,0.0,2,1,1.26870064592627,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,1,1,1
2023,Computer Chips,Commercial Air,People's Republic of China,2,30681,1.2,High,85,472,14582791.302966101,24,1047,10.33143144240472,1.0986122886681098,1,0,0.0,2,0,0.12397717730885663,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer Chips,Express Consignment,Hong Kong Special Administrative Region,3,51600,1.2,High,85,284,8244237.552816901,24,1448,10.851296331126829,1.3862943611198906,1,0,0.0,3,0,0.13021555597352194,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer Chips,Express Consignment,United Mexican States,1,11400,1.2,High,85,170,261079.97647058824,24,1448,9.34145634983372,0.6931471805599453,1,0,0.0,2,0,0.11209747619800464,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer Chips,No Transportation Involved,United States of America,6,354000,1.2,High,85,197,300035.71065989847,24,372,12.777055016970678,1.9459101490553132,2,1,0.0,4,1,0.15332466020364813,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Computer Software,Commercial Air,Federal Republic of Germany,1,0,0.0,High,85,49,44120.28571428572,34,1047,0.0,0.6931471805599453,1,0,0.0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2023,Computer Software,Commercial Air,People's Republic of China,1,1320,0.0,High,85,472,14582791.302966101,34,1047,7.186144304522325,0.6931471805599453,1,0,0.0,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer Software,Commercial Vessel,People's Republic of China,2,101508,0.0,High,85,472,14582791.302966101,34,300,11.52790274348377,1.0986122886681098,1,0,0.0,4,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Computer Software,Express Consignment,Hong Kong Special Administrative Region,4,33724,0.0,High,85,284,8244237.552816901,34,1448,10.425994681075956,1.6094379124341003,1,0,0.0,2,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer Software,Express Consignment,People's Republic of China,4,21739,0.0,High,85,472,14582791.302966101,34,1448,9.9869091606752,1.6094379124341003,1,0,0.0,2,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer Software,Express Consignment,Unknown,2,24499,0.0,High,85,345,1934068.895652174,34,1448,10.106428396532818,1.0986122886681098,1,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer Software,No Transportation Involved,People's Republic of China,3,212352,0.0,High,85,472,14582791.302966101,34,372,12.26600526326112,1.3862943611198906,1,0,0.0,4,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Computer Software,No Transportation Involved,Unknown,1,15799,0.0,High,85,345,1934068.895652174,34,372,9.667765219015058,0.6931471805599453,1,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer/Computer Parts,Commercial Air,Hong Kong Special Administrative Region,1,7200,1.8,High,84,284,8244237.552816901,55,1047,8.881975184248867,0.6931471805599453,1,0,0.0,1,0,0.15987555331647962,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer/Computer Parts,Commercial Air,People's Republic of China,1,9804,1.8,High,84,472,14582791.302966101,55,1047,9.190647738630446,0.6931471805599453,1,0,0.0,1,0,0.16543165929534806,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer/Computer Parts,Commercial Vessel,Hong Kong Special Administrative Region,2,138410,1.8,High,84,284,8244237.552816901,55,300,11.837982798776142,1.0986122886681098,1,0,0.0,4,0,0.21308369037797056,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Computer/Computer Parts,Commercial Vessel,People's Republic of China,15,348161,1.8,High,84,472,14582791.302966101,55,300,12.760423167678455,2.772588722239781,4,2,0.9162907318741551,4,2,0.4401482517182605,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Computer/Computer Parts,Express Consignment,Hong Kong Special Administrative Region,9,64991,1.8,High,84,284,8244237.552816901,55,1448,11.082019464380112,2.302585092994046,2,1,0.0,3,1,0.199476350358842,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer/Computer Parts,Express Consignment,People's Republic of China,2,4485,1.8,High,84,472,14582791.302966101,55,1448,8.408716715080153,1.0986122886681098,1,0,0.0,1,0,0.15135690087144277,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer/Computer Parts,Express Consignment,Unknown,1,6495,1.8,High,84,345,1934068.895652174,55,1448,8.778941881841513,0.6931471805599453,1,0,0.0,1,0,0.15802095387314724,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer/Computer Parts,No Transportation Involved,People's Republic of China,6,144,1.8,High,84,472,14582791.302966101,55,372,4.976733742420574,1.9459101490553132,2,1,0.0,0,1,0.08958120736357034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Computer/Computer Parts,No Transportation Involved,United States of America,15,18000,1.8,High,84,197,300035.71065989847,55,372,9.798182590890704,2.772588722239781,4,2,0.9162907318741551,2,2,0.33797099678642195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Drug,Commercial Air,Dominican Republic,10,50151,0.0,High,30,103,334914.5048543689,192,1047,10.822813672953805,2.3978952727983707,4,2,0.0,3,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Drug,Commercial Air,Republic of Colombia,1,1,0.0,High,30,105,596276.8285714285,192,1047,0.6931471805599453,0.6931471805599453,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Drug,Commercial Air,Republic of Liberia,1,60380,0.0,High,30,17,39341.58823529412,192,1047,11.008429764899107,0.6931471805599453,1,0,0.0,3,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1
2023,Drug,Commercial Air,United Mexican States,1,30,0.0,High,30,170,261079.97647058824,192,1047,3.4339872044851463,0.6931471805599453,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Drug,Commercial Vessel,Dominican Republic,3,121574,0.0,High,30,103,334914.5048543689,192,300,11.708286635271987,1.3862943611198906,1,0,0.0,4,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Drug,Commercial Vessel,Unknown,1,2576,0.0,High,30,345,1934068.895652174,192,300,7.854381210652365,0.6931471805599453,1,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Drug,Express Consignment,Hong Kong Special Administrative Region,10,482537,0.0,High,30,284,8244237.552816901,192,1448,13.086814953136733,2.3978952727983707,4,2,0.0,4,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Drug,Express Consignment,Italian Republic,2,7500,0.0,High,30,60,34702.61666666667,192,1448,8.922791623969637,1.0986122886681098,1,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2023,Drug,Express Consignment,Land Curacao,1,2556000,0.0,High,30,3,1023196.6666666666,192,1448,14.753954485715793,0.6931471805599453,1,0,0.0,4,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1
2023,Drug,Express Consignment,Malaysia,1,11696,0.0,High,30,96,637294.28125,192,1448,9.367087677650707,0.6931471805599453,1,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2023,Drug,Express Consignment,People's Republic of China,4,194348,0.0,High,30,472,14582791.302966101,192,1448,12.177410790910816,1.6094379124341003,1,0,0.0,4,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,1,0,1
2023,Drug,Express Consignment,Republic of El Salvador,5,1909,0.0,High,30,12,48899.666666666664,192,1448,7.554858521040676,1.791759469228055,2,1,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2023,Drug,Express Consignment,Republic of Guatemala,1,41,0.0,High,30,20,6345.6,192,1448,3.7376696182833684,0.6931471805599453,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2023,Drug,Express Consignment,Republic of India,1,4260,0.0,High,30,86,2389196.6744186045,192,1448,8.357259153499912,0.6931471805599453,1,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2023,Drug,Express Consignment,Republic of Indonesia,1,7630,0.0,High,30,28,23067.821428571428,192,1448,8.939974177289633,0.6931471805599453,1,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2023,Drug,Express Consignment,Republic of Turkiye,18,66617,0.0,High,30,137,1184784.781021898,192,1448,11.106730090282321,2.9444389791664403,4,2,1.0296194171811581,3,2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Drug,Express Consignment,United Arab Emirates,1,150,0.0,High,30,120,509279.625,192,1448,5.017279836814924,0.6931471805599453,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0
2023,Drug,Express Consignment,United Kingdom of Great Britain and Northern Ireland,3,669530,0.0,High,30,86,127475.40697674418,192,1448,13.414332746252756,1.3862943611198906,1,0,0.0,4,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1
